,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,300347.SZ,20201231,163.0,164.2,155.0,161.61,163.35,-1.74,-1.0652,72237.32,1157430.464
1,300347.SZ,20201230,162.36,167.98,162.36,163.35,163.03,0.32,0.1963,35297.13,582072.404
2,300347.SZ,20201229,165.15,167.45,160.0,163.03,166.0,-2.97,-1.7892,39611.58,647046.102
3,300347.SZ,20201228,166.5,167.97,163.1,166.0,166.5,-0.5,-0.3003,44753.32,739469.659
4,300347.SZ,20201225,158.0,169.48,157.9,166.5,159.4,7.1,4.4542,46147.25,749022.211
5,300347.SZ,20201224,153.5,159.48,152.84,159.4,154.28,5.12,3.3186,40033.65,628167.905
6,300347.SZ,20201223,150.07,154.89,147.01,154.28,150.0,4.28,2.8533,52119.52,789905.831
7,300347.SZ,20201222,151.12,156.58,149.2,150.0,151.02,-1.02,-0.6754,50182.81,767484.358
8,300347.SZ,20201221,148.94,152.45,148.1,151.02,150.78,0.24,0.1592,49319.2,741122.525
9,300347.SZ,20201218,146.91,150.8,144.7,150.78,146.87,3.91,2.6622,60025.29,889079.475
10,300347.SZ,20201217,145.2,151.9,145.2,146.87,145.85,1.02,0.6993,74597.52,1108485.378
11,300347.SZ,20201216,138.81,147.13,138.81,145.85,138.7,7.15,5.155,54968.22,787079.747
12,300347.SZ,20201215,138.5,139.55,136.2,138.7,138.0,0.7,0.5072,40059.51,554497.17
13,300347.SZ,20201214,138.49,139.0,132.59,138.0,137.72,0.28,0.2033,68548.57,933919.692
14,300347.SZ,20201211,138.8,141.6,135.2,137.72,139.09,-1.37,-0.985,83424.71,1147639.418
15,300347.SZ,20201210,133.14,141.4,131.58,139.09,133.58,5.51,4.1249,93192.1,1274500.113
16,300347.SZ,20201209,135.12,137.0,131.95,133.58,135.45,-1.87,-1.3806,64090.83,860344.889
17,300347.SZ,20201208,134.68,137.8,132.19,135.45,133.0,2.45,1.8421,65035.78,876757.529
18,300347.SZ,20201207,127.7,134.98,127.09,133.0,130.0,3.0,2.3077,69520.97,915639.275
19,300347.SZ,20201204,122.65,130.1,121.89,130.0,122.6,7.4,6.0359,78742.27,1000773.621
20,300347.SZ,20201203,119.0,123.12,118.31,122.6,119.02,3.58,3.0079,54108.67,658460.394
21,300347.SZ,20201202,118.02,120.08,117.71,119.02,119.0,0.02,0.0168,32754.43,389168.11
22,300347.SZ,20201201,113.41,120.2,113.41,119.0,114.0,5.0,4.386,74461.2,878592.603
23,300347.SZ,20201130,113.85,114.07,110.81,114.0,113.9,0.1,0.0878,56733.27,638344.691
24,300347.SZ,20201127,113.5,114.86,111.51,113.9,113.33,0.57,0.503,31923.49,362168.034
25,300347.SZ,20201126,113.21,115.7,112.3,113.33,114.0,-0.67,-0.5877,43871.26,497459.234
26,300347.SZ,20201125,116.8,117.23,113.79,114.0,117.23,-3.23,-2.7553,39786.99,456801.665
27,300347.SZ,20201124,117.39,117.99,114.73,117.23,117.31,-0.08,-0.0682,36119.51,419735.864
28,300347.SZ,20201123,118.7,119.68,116.36,117.31,118.0,-0.69,-0.5847,55191.13,648784.899
29,300347.SZ,20201120,116.08,120.88,115.51,118.0,115.4,2.6,2.253,54261.79,643874.017
30,300347.SZ,20201119,116.48,116.84,112.0,115.4,116.48,-1.08,-0.9272,104575.08,1199400.204
31,300347.SZ,20201118,125.52,127.63,115.0,116.48,126.53,-10.05,-7.9428,117311.34,1398570.14
32,300347.SZ,20201117,128.01,130.79,124.77,126.53,128.78,-2.25,-1.7472,65487.05,835849.289
33,300347.SZ,20201116,126.0,130.71,125.25,128.78,124.61,4.17,3.3464,86966.14,1111891.095
34,300347.SZ,20201113,124.15,125.45,122.71,124.61,123.88,0.73,0.5893,40783.13,505637.883
35,300347.SZ,20201112,124.0,126.9,122.9,123.88,123.5,0.38,0.3077,44896.73,558758.793
36,300347.SZ,20201111,123.33,125.92,121.58,123.5,125.56,-2.06,-1.6406,61781.96,763494.923
37,300347.SZ,20201110,126.02,127.75,122.62,125.56,128.0,-2.44,-1.9063,44681.58,560798.384
38,300347.SZ,20201109,123.18,128.25,121.52,128.0,122.8,5.2,4.2345,52963.58,667507.276
39,300347.SZ,20201106,123.4,123.97,120.1,122.8,123.4,-0.6,-0.4862,38547.13,470017.563
40,300347.SZ,20201105,127.49,127.49,122.5,123.4,125.5,-2.1,-1.6733,46645.16,578605.072
