,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,002714.SZ,20201231,75.75,78.29,75.75,77.1,76.27,0.83,1.0882,176752.02,1361546.836
1,002714.SZ,20201230,76.31,77.44,75.75,76.27,76.45,-0.18,-0.2354,166868.39,1276570.112
2,002714.SZ,20201229,77.51,77.78,75.75,76.45,77.5,-1.05,-1.3548,181757.75,1389055.596
3,002714.SZ,20201228,74.49,77.6,74.2,77.5,74.33,3.17,4.2648,278592.82,2120837.315
4,002714.SZ,20201225,75.0,75.56,74.16,74.33,75.65,-1.32,-1.7449,134538.13,1004132.474
5,002714.SZ,20201224,71.98,75.66,71.3,75.65,71.98,3.67,5.0986,294320.85,2194674.052
6,002714.SZ,20201223,71.31,72.31,70.39,71.98,71.35,0.63,0.883,161615.92,1150489.457
7,002714.SZ,20201222,73.36,73.75,71.24,71.35,74.0,-2.65,-3.5811,193150.9,1394348.84
8,002714.SZ,20201221,72.55,74.0,71.5,74.0,73.21,0.79,1.0791,168238.03,1229977.784
9,002714.SZ,20201218,75.01,75.2,73.08,73.21,74.73,-1.52,-2.034,152626.26,1126939.651
10,002714.SZ,20201217,74.51,75.2,74.2,74.73,74.53,0.2,0.2683,137452.99,1027994.43
11,002714.SZ,20201216,75.1,75.55,73.65,74.53,75.06,-0.53,-0.7061,138122.38,1029189.108
12,002714.SZ,20201215,74.99,75.44,73.85,75.06,74.85,0.21,0.2806,151401.04,1133409.376
13,002714.SZ,20201214,75.0,75.49,73.27,74.85,73.7,1.15,1.5604,189543.33,1412908.943
14,002714.SZ,20201211,75.09,75.38,72.7,73.7,75.0,-1.3,-1.7333,242733.89,1790273.054
15,002714.SZ,20201210,76.35,76.93,75.0,75.0,76.58,-1.58,-2.0632,164424.84,1247096.927
16,002714.SZ,20201209,78.5,78.99,76.39,76.58,78.22,-1.64,-2.0967,181846.45,1411091.598
17,002714.SZ,20201208,78.94,79.5,78.2,78.22,78.77,-0.55,-0.6982,197106.41,1553922.12
18,002714.SZ,20201207,77.87,78.8,76.89,78.77,78.14,0.63,0.8062,229168.15,1783837.181
19,002714.SZ,20201204,78.9,79.47,77.38,78.14,79.07,-0.93,-1.1762,154718.56,1208885.491
20,002714.SZ,20201203,79.71,79.78,78.11,79.07,79.22,-0.15,-0.1893,166565.5,1315903.317
21,002714.SZ,20201202,78.9,79.96,78.04,79.22,78.25,0.97,1.2396,166429.33,1313687.203
22,002714.SZ,20201201,77.0,78.68,76.9,78.25,77.0,1.25,1.6234,174167.18,1359158.156
23,002714.SZ,20201130,78.5,78.86,77.0,77.0,77.18,-0.18,-0.2332,263428.64,2051504.745
24,002714.SZ,20201127,76.38,78.99,76.38,77.18,75.0,2.18,2.9067,335723.36,2603226.472
25,002714.SZ,20201126,73.1,75.3,72.79,75.0,72.58,2.42,3.3343,275187.03,2048190.089
26,002714.SZ,20201125,72.45,73.2,71.99,72.58,72.42,0.16,0.2209,97174.3,705069.507
27,002714.SZ,20201124,71.5,73.5,71.21,72.42,72.0,0.42,0.5833,118801.09,860268.029
28,002714.SZ,20201123,72.7,72.72,71.08,72.0,72.97,-0.97,-1.3293,173649.58,1246510.662
29,002714.SZ,20201120,74.8,75.0,72.0,72.97,75.19,-2.22,-2.9525,239608.94,1753206.151
30,002714.SZ,20201119,72.89,76.27,72.2,75.19,72.6,2.59,3.5675,311243.8,2332128.758
31,002714.SZ,20201118,72.5,72.95,71.3,72.6,72.35,0.25,0.3455,148000.27,1067248.647
32,002714.SZ,20201117,72.57,73.58,71.8,72.35,72.83,-0.48,-0.6591,178190.52,1292413.877
33,002714.SZ,20201116,70.62,72.95,69.81,72.83,70.08,2.75,3.9241,307551.16,2211479.388
34,002714.SZ,20201113,68.12,70.3,67.72,70.08,68.11,1.97,2.8924,189948.65,1307808.636
35,002714.SZ,20201112,70.27,70.43,67.71,68.11,70.47,-2.36,-3.3489,245040.99,1676342.338
36,002714.SZ,20201111,70.41,71.38,70.26,70.47,70.83,-0.36,-0.5083,123151.62,870277.207
37,002714.SZ,20201110,71.68,71.88,70.37,70.83,71.65,-0.82,-1.1445,149445.57,1058579.877
38,002714.SZ,20201109,70.5,72.26,69.95,71.65,70.66,0.99,1.4011,219999.74,1576070.018
39,002714.SZ,20201106,72.35,72.35,69.71,70.66,71.89,-1.23,-1.7109,177872.67,1251624.681
40,002714.SZ,20201105,71.27,72.59,71.16,71.89,71.15,0.74,1.0401,132286.64,950215.844
41,002714.SZ,20201104,71.4,72.4,70.5,71.15,71.63,-0.48,-0.6701,126261.54,900426.762
42,002714.SZ,20201103,72.07,72.79,71.22,71.63,71.9,-0.27,-0.3755,132463.36,952047.261
43,002714.SZ,20201102,71.12,73.24,71.1,71.9,70.88,1.02,1.4391,174612.3,1260395.215
44,002714.SZ,20201030,71.9,72.8,70.8,70.88,72.0,-1.12,-1.5556,145449.99,1039435.101
45,002714.SZ,20201029,69.61,72.8,69.1,72.0,70.35,1.65,2.3454,180751.66,1285493.589
46,002714.SZ,20201028,71.58,72.1,70.35,70.35,71.39,-1.04,-1.4568,141965.42,1010530.734
47,002714.SZ,20201027,70.44,71.58,70.1,71.39,70.45,0.94,1.3343,130732.51,929749.061
48,002714.SZ,20201026,69.01,71.08,67.67,70.45,69.02,1.43,2.0719,141166.52,984452.162
49,002714.SZ,20201023,71.0,71.44,68.9,69.02,71.24,-2.22,-3.1162,218849.57,1531392.217
